2025-05-27 18:38:10,129 - INFO - experiments.py:190 - run_sbm_experiment() - Running experiment with SBM data.
2025-05-27 18:38:10,201 - INFO - experiments.py:226 - run_sbm_experiment() - All sub-processes started for sbm experiments.
2025-05-27 18:38:15,848 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.003)...
2025-05-27 18:38:15,850 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.003) graph from sbm...
2025-05-27 18:38:15,864 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.009000000000000001)...
2025-05-27 18:38:15,865 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.009000000000000001) graph from sbm...
2025-05-27 18:38:15,981 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.006)...
2025-05-27 18:38:15,982 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.006) graph from sbm...
2025-05-27 18:38:16,002 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.005)...
2025-05-27 18:38:16,002 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.005) graph from sbm...
2025-05-27 18:38:16,006 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.01)...
2025-05-27 18:38:16,006 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.01) graph from sbm...
2025-05-27 18:38:16,061 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.007)...
2025-05-27 18:38:16,062 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.007) graph from sbm...
2025-05-27 18:38:16,064 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.008)...
2025-05-27 18:38:16,065 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.008) graph from sbm...
2025-05-27 18:38:16,073 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.004)...
2025-05-27 18:38:16,074 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.004) graph from sbm...
2025-05-27 18:38:16,093 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.001)...
2025-05-27 18:38:16,095 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.001) graph from sbm...
2025-05-27 18:38:16,099 - INFO - datasets.py:315 - load_gt_clusters() - Loading GT clusters for sbmCycle(10, 1000, 0.01, 0.002)...
2025-05-27 18:38:16,099 - INFO - datasets.py:310 - load_graph() - Generating sbmCycle(10, 1000, 0.01, 0.002) graph from sbm...
2025-06-10 14:08:34,444 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(107072) into 19 segments with 16 eigenvectors.
2025-06-10 14:08:34,732 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(107072) into 19 segments with 18 eigenvectors.
2025-06-10 14:08:35,059 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(107072) into 19 segments with 19 eigenvectors.
2025-06-10 14:08:35,916 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 188025.jpg. (Image 78/200)
2025-06-10 14:08:35,965 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(188025)...
2025-06-10 14:08:39,570 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(188025)...
2025-06-10 14:08:48,551 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 2 eigenvectors.
2025-06-10 14:08:49,050 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 7 eigenvectors.
2025-06-10 14:08:49,370 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 12 eigenvectors.
2025-06-10 14:08:49,712 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 17 eigenvectors.
2025-06-10 14:08:50,180 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 22 eigenvectors.
2025-06-10 14:08:50,793 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 27 eigenvectors.
2025-06-10 14:08:51,235 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 32 eigenvectors.
2025-06-10 14:08:51,620 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 37 eigenvectors.
2025-06-10 14:08:51,987 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(188025) into 42 segments with 42 eigenvectors.
2025-06-10 14:08:52,741 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 112090.jpg. (Image 79/200)
2025-06-10 14:08:52,828 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(112090)...
2025-06-10 14:08:54,968 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(112090)...
2025-06-10 14:09:01,816 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 2 eigenvectors.
2025-06-10 14:09:02,162 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 5 eigenvectors.
2025-06-10 14:09:02,416 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 8 eigenvectors.
2025-06-10 14:09:02,702 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 11 eigenvectors.
2025-06-10 14:09:02,983 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 14 eigenvectors.
2025-06-10 14:09:03,193 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 17 eigenvectors.
2025-06-10 14:09:03,383 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 20 eigenvectors.
2025-06-10 14:09:03,726 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 23 eigenvectors.
2025-06-10 14:09:03,876 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112090) into 25 segments with 25 eigenvectors.
2025-06-10 14:09:04,490 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 384089.jpg. (Image 80/200)
2025-06-10 14:09:04,554 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(384089)...
2025-06-10 14:09:10,067 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(384089)...
2025-06-10 14:09:19,597 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 2 eigenvectors.
2025-06-10 14:09:20,112 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 5 eigenvectors.
2025-06-10 14:09:20,423 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 8 eigenvectors.
2025-06-10 14:09:20,718 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 11 eigenvectors.
2025-06-10 14:09:21,023 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 14 eigenvectors.
2025-06-10 14:09:21,360 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 17 eigenvectors.
2025-06-10 14:09:21,724 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 20 eigenvectors.
2025-06-10 14:09:22,048 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(384089) into 23 segments with 23 eigenvectors.
2025-06-10 14:09:22,677 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 187058.jpg. (Image 81/200)
2025-06-10 14:09:23,025 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(187058)...
2025-06-10 14:09:25,318 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(187058)...
2025-06-10 14:09:31,835 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 2 eigenvectors.
2025-06-10 14:09:32,159 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 5 eigenvectors.
2025-06-10 14:09:32,451 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 8 eigenvectors.
2025-06-10 14:09:32,751 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 11 eigenvectors.
2025-06-10 14:09:33,066 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 14 eigenvectors.
2025-06-10 14:09:33,411 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 17 eigenvectors.
2025-06-10 14:09:33,756 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 20 eigenvectors.
2025-06-10 14:09:34,002 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(187058) into 22 segments with 22 eigenvectors.
2025-06-10 14:09:34,571 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 140088.jpg. (Image 82/200)
2025-06-10 14:09:34,736 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(140088)...
2025-06-10 14:09:43,248 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(140088)...
2025-06-10 14:09:53,151 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 2 eigenvectors.
2025-06-10 14:09:53,447 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 5 eigenvectors.
2025-06-10 14:09:53,649 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 8 eigenvectors.
2025-06-10 14:09:53,803 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 11 eigenvectors.
2025-06-10 14:09:54,099 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 14 eigenvectors.
2025-06-10 14:09:54,289 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 17 eigenvectors.
2025-06-10 14:09:54,396 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 20 eigenvectors.
2025-06-10 14:09:54,513 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(140088) into 22 segments with 22 eigenvectors.
2025-06-10 14:09:54,975 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 103006.jpg. (Image 83/200)
2025-06-10 14:09:55,288 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(103006)...
2025-06-10 14:09:57,449 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(103006)...
2025-06-10 14:10:07,873 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 2 eigenvectors.
2025-06-10 14:10:08,166 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 3 eigenvectors.
2025-06-10 14:10:08,254 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 4 eigenvectors.
2025-06-10 14:10:08,298 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 5 eigenvectors.
2025-06-10 14:10:08,366 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 6 eigenvectors.
2025-06-10 14:10:08,424 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(103006) into 7 segments with 7 eigenvectors.
2025-06-10 14:10:08,733 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 160006.jpg. (Image 84/200)
2025-06-10 14:10:08,793 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(160006)...
2025-06-10 14:10:12,734 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(160006)...
2025-06-10 14:10:23,620 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 2 eigenvectors.
2025-06-10 14:10:23,984 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 4 eigenvectors.
2025-06-10 14:10:24,100 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 6 eigenvectors.
2025-06-10 14:10:24,216 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 8 eigenvectors.
2025-06-10 14:10:24,478 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 10 eigenvectors.
2025-06-10 14:10:24,752 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 12 eigenvectors.
2025-06-10 14:10:24,858 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 14 eigenvectors.
2025-06-10 14:10:25,013 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 16 eigenvectors.
2025-06-10 14:10:25,177 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(160006) into 18 segments with 18 eigenvectors.
2025-06-10 14:10:25,778 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 209021.jpg. (Image 85/200)
2025-06-10 14:10:25,902 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(209021)...
2025-06-10 14:10:28,050 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(209021)...
2025-06-10 14:10:34,091 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 2 eigenvectors.
2025-06-10 14:10:34,442 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 3 eigenvectors.
2025-06-10 14:10:34,519 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 4 eigenvectors.
2025-06-10 14:10:34,572 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 5 eigenvectors.
2025-06-10 14:10:34,734 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 6 eigenvectors.
2025-06-10 14:10:34,799 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 7 eigenvectors.
2025-06-10 14:10:34,872 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 8 eigenvectors.
2025-06-10 14:10:35,095 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 9 eigenvectors.
2025-06-10 14:10:35,154 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(209021) into 10 segments with 10 eigenvectors.
2025-06-10 14:10:35,654 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 388067.jpg. (Image 86/200)
2025-06-10 14:10:35,813 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(388067)...
2025-06-10 14:10:39,357 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(388067)...
2025-06-10 14:10:51,580 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 2 eigenvectors.
2025-06-10 14:10:52,142 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 8 eigenvectors.
2025-06-10 14:10:52,466 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 14 eigenvectors.
2025-06-10 14:10:52,853 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 20 eigenvectors.
2025-06-10 14:10:53,256 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 26 eigenvectors.
2025-06-10 14:10:53,647 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 32 eigenvectors.
2025-06-10 14:10:54,079 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 38 eigenvectors.
2025-06-10 14:10:54,484 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 44 eigenvectors.
2025-06-10 14:10:54,921 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 50 eigenvectors.
2025-06-10 14:10:55,337 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(388067) into 56 segments with 56 eigenvectors.
2025-06-10 14:10:56,201 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 51084.jpg. (Image 87/200)
2025-06-10 14:10:56,396 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(51084)...
2025-06-10 14:10:59,349 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(51084)...
2025-06-10 14:11:11,201 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 2 eigenvectors.
2025-06-10 14:11:11,576 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 6 eigenvectors.
2025-06-10 14:11:11,860 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 10 eigenvectors.
2025-06-10 14:11:12,115 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 14 eigenvectors.
2025-06-10 14:11:12,461 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 18 eigenvectors.
2025-06-10 14:11:12,761 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 22 eigenvectors.
2025-06-10 14:11:13,113 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 26 eigenvectors.
2025-06-10 14:11:13,449 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 30 eigenvectors.
2025-06-10 14:11:13,798 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 34 eigenvectors.
2025-06-10 14:11:14,125 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(51084) into 35 segments with 35 eigenvectors.
2025-06-10 14:11:14,931 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 147080.jpg. (Image 88/200)
2025-06-10 14:11:15,105 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(147080)...
2025-06-10 14:11:17,107 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(147080)...
2025-06-10 14:11:26,057 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 2 eigenvectors.
2025-06-10 14:11:26,421 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 5 eigenvectors.
2025-06-10 14:11:26,699 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 8 eigenvectors.
2025-06-10 14:11:26,913 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 11 eigenvectors.
2025-06-10 14:11:27,200 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 14 eigenvectors.
2025-06-10 14:11:27,543 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 17 eigenvectors.
2025-06-10 14:11:27,885 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 20 eigenvectors.
2025-06-10 14:11:28,080 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 23 eigenvectors.
2025-06-10 14:11:28,452 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 26 eigenvectors.
2025-06-10 14:11:28,657 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(147080) into 28 segments with 28 eigenvectors.
2025-06-10 14:11:29,394 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 112056.jpg. (Image 89/200)
2025-06-10 14:11:29,480 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(112056)...
2025-06-10 14:11:34,383 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(112056)...
2025-06-10 14:12:18,000 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112056) into 4 segments with 2 eigenvectors.
2025-06-10 14:12:18,282 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112056) into 4 segments with 3 eigenvectors.
2025-06-10 14:12:18,305 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(112056) into 4 segments with 4 eigenvectors.
2025-06-10 14:12:18,401 - INFO - experiments.py:377 - run_bsds_experiment() - Running BSDS experiment with image 202000.jpg. (Image 90/200)
2025-06-10 14:12:18,603 - INFO - datasets.py:109 - load_graph() - Constructing the RBF graph for bsds(202000)...
2025-06-10 14:12:24,203 - INFO - datasets.py:392 - load_graph() - Adding grid graph to image graph for bsds(202000)...
2025-06-10 14:12:44,153 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 2 eigenvectors.
2025-06-10 14:12:44,453 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 4 eigenvectors.
2025-06-10 14:12:44,514 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 6 eigenvectors.
2025-06-10 14:12:44,655 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 8 eigenvectors.
2025-06-10 14:12:44,725 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 10 eigenvectors.
2025-06-10 14:12:44,780 - INFO - experiments.py:263 - segment_bsds_image() - Segmenting bsds(202000) into 11 segments with 11 eigenvectors.
